hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
Level Los Angeles - Downtown South Olive,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d7914622-Reviews-Level_Los_Angeles_Downtown_South_Olive-Los_Angeles_California.html,Как добраться,"4,5","4,0",19 971 руб - 35 382 руб,19 971 руб,35 382 руб
Kimpton Everly Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12227029-Reviews-Kimpton_Everly_Hotel-Los_Angeles_California.html,Как добраться,"4,5","4,0",27 266 руб - 33 467 руб,27 266 руб,33 467 руб
Thompson Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23115577-Reviews-Thompson_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","4,0",27 175 руб - 33 649 руб,27 175 руб,33 649 руб
Palihouse West Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24991253-Reviews-Palihouse_West_Hollywood-Los_Angeles_California.html,Как добраться,"4,5","4,0",30 731 руб - 41 310 руб,30 731 руб,41 310 руб
Фор Сизонс Отель Лос-Анджелес Эт Беверли Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d76049-Reviews-Four_Seasons_Hotel_Los_Angeles_at_Beverly_Hills-Los_Angeles_California.html,Как добраться,"4,5","5,0",63 469 руб - 105 508 руб,63 469 руб,105 508 руб
Plaza La Reina,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d10170507-Reviews-Plaza_La_Reina-Los_Angeles_California.html,Как добраться,"4,5","4,5",24 895 руб - 35 838 руб,24 895 руб,35 838 руб
Ренессанс Лос-Анджелес Аэропорт Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77944-Reviews-Renaissance_Los_Angeles_Airport_Hotel-Los_Angeles_California.html,17 357 руб,"4,0","4,0",17 326 руб - 23 527 руб,17 326 руб,23 527 руб
Дабл Ю Лос-Анджелес - Вествуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77700-Reviews-W_Los_Angeles_West_Beverly_Hills-Los_Angeles_California.html,34 871 руб,"4,0","4,0",29 181 руб - 39 121 руб,29 181 руб,39 121 руб
Инн Эт Плайя Дел Ри,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d73936-Reviews-Inn_at_Playa_Del_Rey-Los_Angeles_California.html,Как добраться,"4,5","3,0",20 609 руб - 30 093 руб,20 609 руб,30 093 руб
Отель Паломар Лос-Анджелес - Вествуд - Кимптон Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77775-Reviews-Kimpton_Hotel_Palomar_Los_Angeles_Beverly_Hills-Los_Angeles_California.html,34 209 руб,"4,0","4,0",29 911 руб - 37 024 руб,29 911 руб,37 024 руб
Homewood Suites by Hilton Los Angeles International Airport,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12631366-Reviews-Homewood_Suites_by_Hilton_Los_Angeles_International_Airport-Los_Angeles_California.html,Как добраться,"4,0","3,0",18 512 руб - 22 798 руб,18 512 руб,22 798 руб
Слс Отель Эт Беверли Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84463-Reviews-SLS_Hotel_a_Luxury_Collection_Hotel_Beverly_Hills-Los_Angeles_California.html,43 365 руб,"4,0","5,0",34 105 руб - 45 504 руб,34 105 руб,45 504 руб
Courtyard by Marriott Los Angeles L.A,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d6434667-Reviews-Courtyard_by_Marriott_Los_Angeles_L_A_LIVE-Los_Angeles_California.html,20 900 руб,,"3,0",18 056 руб - 34 197 руб,18 056 руб,34 197 руб
Хилтон Гарден Инн Лос-Анджелес /Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77264-Reviews-Hilton_Garden_Inn_Los_Angeles_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","3,0",19 697 руб - 24 257 руб,19 697 руб,24 257 руб
Residence Inn by Marriott Los Angeles L.A,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d6420746-Reviews-Residence_Inn_by_Marriott_Los_Angeles_L_A_LIVE-Los_Angeles_California.html,23 748 руб,"4,5","3,0",19 971 руб - 34 744 руб,19 971 руб,34 744 руб
Бест Вестерн Плюс Карлайл Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84555-Reviews-The_Carlyle_Inn-Los_Angeles_California.html,Как добраться,"4,0","3,5",21 430 руб - 27 175 руб,21 430 руб,27 175 руб
"H Hotel Los Angeles, Curio Collection by Hilton",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12862190-Reviews-H_Hotel_Los_Angeles_Curio_Collection_by_Hilton-Los_Angeles_California.html,Как добраться,"4,0","3,5",18 238 руб - 22 524 руб,18 238 руб,22 524 руб
The Sojourn Los Angeles - Sherman Oaks,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24037526-Reviews-The_Sojourn_Los_Angeles_Sherman_Oaks-Los_Angeles_California.html,12 519 руб,"4,5","2,0",10 396 руб - 14 773 руб,10 396 руб,14 773 руб
Found Santa Monica powered by Sonder,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d20817735-Reviews-Found_Santa_Monica_powered_by_Sonder-Los_Angeles_California.html,Как добраться,"4,5",,14 135 руб - 19 971 руб,14 135 руб,19 971 руб
Вагабонд Инн Экзекьютив,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d223044-Reviews-Hampton_Inn_Suites_Los_Angeles_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","2,0",21 339 руб - 25 898 руб,21 339 руб,25 898 руб
Бевоншир Лодж Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d248069-Reviews-Bevonshire_Lodge_Motel-Los_Angeles_California.html,Как добраться,"3,0","2,0",9 940 руб - 17 144 руб,9 940 руб,17 144 руб
Сахаран Мотор Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119454-Reviews-Sunset_West_Hotel_SureStay_Collection_By_Best_Western-Los_Angeles_California.html,Как добраться,"3,5","2,0",15 958 руб - 21 886 руб,15 958 руб,21 886 руб
Америкас Бест Вэлью Инн - Голливуд / Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d549431-Reviews-Americas_Best_Value_Inn_Hollywood_Los_Angeles-Los_Angeles_California.html,Как добраться,"3,0","2,0",10 305 руб - 13 131 руб,10 305 руб,13 131 руб
Колони Инн Норт Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d256799-Reviews-Colony_Inn_North_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","2,0",10 578 руб - 16 506 руб,10 578 руб,16 506 руб
Холидей Инн Экспресс - Лос-Анджелес Даунтаун Вест,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84286-Reviews-Holiday_Inn_Express_Suites_Los_Angeles_Downtown_West_an_IHG_Hotel-Los_Angeles_California.html,Как добраться,"3,5","2,0",17 691 руб - 22 615 руб,17 691 руб,22 615 руб
Рамада Канога Парк,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84437-Reviews-Canoga_Hotel-Los_Angeles_California.html,Как добраться,"3,5","2,5",13 496 руб - 19 150 руб,13 496 руб,19 150 руб
Ля Вестерн Инн Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d4749738-Reviews-Rotex_Western_Inn-Los_Angeles_California.html,Как добраться,"2,0","2,0",9 757 руб - 14 135 руб,9 757 руб,14 135 руб
Кортъярд Лос-Анджелес Сенчури Сити / Беверли Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119483-Reviews-Courtyard_Los_Angeles_Century_City_Beverly_Hills-Los_Angeles_California.html,23 736 руб,"4,0","3,0",23 710 руб - 30 823 руб,23 710 руб,30 823 руб
Hyatt House LA - University Medical Center,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d21343089-Reviews-Hyatt_House_LA_University_Medical_Center-Los_Angeles_California.html,Как добраться,"4,0","3,0",15 685 руб - 22 707 руб,15 685 руб,22 707 руб
Кортъярд Лос-Анджелес Лакс /Сенчури Бульвар,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d595476-Reviews-Courtyard_Los_Angeles_LAX_Century_Boulevard-Los_Angeles_California.html,18 534 руб,"4,0","3,0",17 873 руб - 22 251 руб,17 873 руб,22 251 руб
Полиотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d2522171-Reviews-Palihotel_Melrose-Los_Angeles_California.html,Как добраться,,"3,0",19 880 руб - 28 725 руб,19 880 руб,28 725 руб
Уарнер Центр Марриотт Вудленд Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82689-Reviews-Warner_Center_Marriott_Woodland_Hills-Los_Angeles_California.html,25 575 руб,"4,0","3,0",20 700 руб - 25 625 руб,20 700 руб,25 625 руб
Hyatt Place Lax/Century Blvd,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23116587-Reviews-Hyatt_Place_Lax_Century_Blvd-Los_Angeles_California.html,Как добраться,"4,0","3,0",18 056 руб - 21 065 руб,18 056 руб,21 065 руб
Кволити Инн Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84515-Reviews-Quality_Inn_Near_Hollywood_Walk_Of_Fame-Los_Angeles_California.html,Как добраться,"3,5","2,0",13 861 руб - 21 247 руб,13 861 руб,21 247 руб
Супер 8 Лос-Анджелес / Кулвер Сити Ареа,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d248239-Reviews-Super_8_by_Wyndham_Los_Angeles_Culver_City_Area-Los_Angeles_California.html,Как добраться,"4,0","2,0",12 128 руб - 17 600 руб,12 128 руб,17 600 руб
Бест Вестерн Плюс Роял Палас Инн & Сьютс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77708-Reviews-Best_Western_Royal_Palace_Inn_Suites-Los_Angeles_California.html,Как добраться,"4,0","3,5",18 421 руб - 23 436 руб,18 421 руб,23 436 руб
Sonder The Winfield,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d26630726-Reviews-Sonder_The_Winfield-Los_Angeles_California.html,Как добраться,"4,0",,15 594 руб - 27 904 руб,15 594 руб,27 904 руб
Оксфорд Палас Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84483-Reviews-Oxford_Palace_Hotel-Los_Angeles_California.html,Как добраться,"3,5","3,0",19 059 руб - 19 059 руб,19 059 руб,19 059 руб
The Wayfarer Downtown LA,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19120404-Reviews-The_Wayfarer_Downtown_LA-Los_Angeles_California.html,Как добраться,"4,0","2,0",19 606 руб - 22 615 руб,19 606 руб,22 615 руб
"Отель Уилшир, Кимптон Отель",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d2236331-Reviews-Kimpton_The_Hotel_Wilshire-Los_Angeles_California.html,25 315 руб,,"4,0",26 172 руб - 35 656 руб,26 172 руб,35 656 руб
Hotel Mariposa,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19899450-Reviews-Hotel_Mariposa-Los_Angeles_California.html,Как добраться,"4,0",,18 785 руб - 25 716 руб,18 785 руб,25 716 руб
Lexen Hotel - Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12202579-Reviews-Lexen_Hotel_Hollywood-Los_Angeles_California.html,Как добраться,"3,5","2,0",12 402 руб - 21 065 руб,12 402 руб,21 065 руб
Кортъярд Лос-Анджелес Шерман Оакс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82150-Reviews-Courtyard_by_Marriott_Los_Angeles_Sherman_Oaks-Los_Angeles_California.html,29 562 руб,"4,0","3,0",25 351 руб - 29 546 руб,25 351 руб,29 546 руб
Шелтер Отели Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1457221-Reviews-Shelter_Hotels_Los_Angeles-Los_Angeles_California.html,Как добраться,"3,5","3,0",11 672 руб - 16 597 руб,11 672 руб,16 597 руб
Венис Бич Хаус,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d113256-Reviews-The_Venice_Beach_House-Los_Angeles_California.html,Как добраться,"4,5","3,0",31 917 руб - 35 838 руб,31 917 руб,35 838 руб
Travelodge by Wyndham Harbor City,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12817994-Reviews-Travelodge_by_Wyndham_Harbor_City-Los_Angeles_California.html,Как добраться,,"2,0",9 666 руб - 11 125 руб,9 666 руб,11 125 руб
Вилла Бразил Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d657068-Reviews-Villa_Brasil_Motel-Los_Angeles_California.html,Как добраться,"4,5",,15 594 руб - 15 594 руб,15 594 руб,15 594 руб
Найтс Инн Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d589309-Reviews-Knights_Inn_Downtown_Los_Angeles-Los_Angeles_California.html,Как добраться,"3,5","2,0",11 672 руб - 14 955 руб,11 672 руб,14 955 руб
Л.А,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119414-Reviews-L_A_Sky_Boutique_Hotel-Los_Angeles_California.html,Как добраться,"3,0","3,0",16 688 руб - 20 062 руб,16 688 руб,20 062 руб
The Live Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d25155495-Reviews-The_Live_Hotel-Los_Angeles_California.html,Как добраться,"4,0",,14 317 руб - 17 144 руб,14 317 руб,17 144 руб
Голливуд Гест Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119477-Reviews-Hollywood_Guest_Inn-Los_Angeles_California.html,Как добраться,"3,0","2,0",8 025 руб - 10 669 руб,8 025 руб,10 669 руб
Беверли Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119492-Reviews-Beverly_Inn-Los_Angeles_California.html,Как добраться,,"2,5",7 842 руб - 12 858 руб,7 842 руб,12 858 руб
Уилмингтон Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d271612-Reviews-Anchor_Pointe_Inn-Los_Angeles_California.html,Как добраться,"2,5",,6 475 руб - 8 207 руб,6 475 руб,8 207 руб
Roxy Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d9800844-Reviews-Roxy_Hotel-Los_Angeles_California.html,Как добраться,"2,0","2,0",6 748 руб - 9 484 руб,6 748 руб,9 484 руб
Сити Центр Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1591524-Reviews-City_Center_Hotel-Los_Angeles_California.html,Как добраться,,"2,0",8 025 руб - 10 396 руб,8 025 руб,10 396 руб
"Studio 6 San Pedro, CA – Port of Los Angeles",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24160012-Reviews-Studio_6_San_Pedro_CA_Port_of_Los_Angeles-Los_Angeles_California.html,Как добраться,"2,5","2,0",6 839 руб - 8 481 руб,6 839 руб,8 481 руб
Мотель 6 Лос-Анджелес Силмар,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82304-Reviews-Vagabond_Inn_Sylmar-Los_Angeles_California.html,Как добраться,"2,5","2,0",9 666 руб - 14 226 руб,9 666 руб,14 226 руб
Холидей Инн Экспресс & Сьютс Норт Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d4778089-Reviews-Holiday_Inn_Express_North_Hollywood_Burbank_Area_an_IHG_Hotel-Los_Angeles_California.html,Как добраться,"4,5","2,0",20 792 руб - 27 631 руб,20 792 руб,27 631 руб
Tommie Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23703073-Reviews-Tommie_Hollywood-Los_Angeles_California.html,Как добраться,,"4,0",20 153 руб - 26 445 руб,20 153 руб,26 445 руб
Silver Lake Pool and Inn,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d18361580-Reviews-Silver_Lake_Pool_and_Inn-Los_Angeles_California.html,Как добраться,"4,5","4,5",42 951 руб - 60 368 руб,42 951 руб,60 368 руб
Банана Бунгало Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d668172-Reviews-Banana_Bungalow_Hollywood_Hotel_Hostel-Los_Angeles_California.html,Как добраться,"3,5","1,0",9 940 руб - 12 676 руб,9 940 руб,12 676 руб
Рэдиссон Отель Ч Этсворт,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84434-Reviews-DoubleTree_by_Hilton_Chatsworth-Los_Angeles_California.html,Как добраться,"4,0","3,0",16 597 руб - 18 329 руб,16 597 руб,18 329 руб
Бест Вестерн Плюс Драгон Гейт Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77729-Reviews-Best_Western_Plus_Dragon_Gate_Inn-Los_Angeles_California.html,Как добраться,"4,0","3,5",14 773 руб - 25 351 руб,14 773 руб,25 351 руб
Бест Вестерн Плюс Игл Рок Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d76790-Reviews-Best_Western_Plus_Glendale-Los_Angeles_California.html,Как добраться,"4,0","3,5",12 402 руб - 16 688 руб,12 402 руб,16 688 руб
Palihotel Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d25281104-Reviews-Palihotel_Hollywood-Los_Angeles_California.html,Как добраться,"4,5","4,0",23 254 руб - 30 731 руб,23 254 руб,30 731 руб
Hyatt House Lax/Century Blvd,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23115122-Reviews-Hyatt_House_Lax_Century_Blvd-Los_Angeles_California.html,Как добраться,"4,0","4,0",18 056 руб - 22 524 руб,18 056 руб,22 524 руб
Кларион Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d240875-Reviews-Tilt_Hotel_Universal_Hollywood_Ascend_Hotel_Collection-Los_Angeles_California.html,Как добраться,"3,5","2,5",15 411 руб - 25 716 руб,15 411 руб,25 716 руб
Родвей Инн & Сьютс Пасифик Кост Хайвей,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77157-Reviews-Rodeway_Inn_Suites_Pacific_Coast_Highway-Los_Angeles_California.html,Как добраться,"4,5","2,0",9 575 руб - 11 490 руб,9 575 руб,11 490 руб
Отель Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d508182-Reviews-The_Hotel_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","2,0",11 855 руб - 16 597 руб,11 855 руб,16 597 руб
One Lux Stay HWH Downtown Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24997863-Reviews-One_Lux_Stay_HWH_Downtown_Los_Angeles-Los_Angeles_California.html,Как добраться,"5,0",,17 691 руб - 31 917 руб,17 691 руб,31 917 руб
American Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d11728963-Reviews-American_Hotel-Los_Angeles_California.html,Как добраться,"4,0","2,5",8 663 руб - 11 855 руб,8 663 руб,11 855 руб
Оранж Драйв Хостел,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d531044-Reviews-Orange_Drive_Hostel-Los_Angeles_California.html,Как добраться,"4,0","1,0",8 937 руб - 12 676 руб,8 937 руб,12 676 руб
Резиденс Инн Марриотт Беверли Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84453-Reviews-Residence_Inn_by_Marriott_Beverly_Hills-Los_Angeles_California.html,Как добраться,"4,0","3,0",25 169 руб - 32 920 руб,25 169 руб,32 920 руб
Америкас Бест Вэлью Инн & Сьютс Гранада Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d553345-Reviews-Granada_Inn-Los_Angeles_California.html,Как добраться,"3,5","2,0",10 122 руб - 14 043 руб,10 122 руб,14 043 руб
Бест Вестерн Вудленд Хиллс Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82679-Reviews-Best_Western_Woodland_Hills_Inn-Los_Angeles_California.html,Как добраться,"4,0","3,0",17 053 руб - 19 424 руб,17 053 руб,19 424 руб
Голливуд Даунтаунер Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d268977-Reviews-Hollywood_Downtowner_Motel-Los_Angeles_California.html,Как добраться,"3,5","2,0",10 852 руб - 15 502 руб,10 852 руб,15 502 руб
Отель Бел-Эр,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d111751-Reviews-Hotel_Bel_Air-Los_Angeles_California.html,Как добраться,"4,5","5,0",109 338 руб - 136 239 руб,109 338 руб,136 239 руб
Ля Мираж Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d2521962-Reviews-La_Mirage_Inn-Los_Angeles_California.html,Как добраться,"3,0","2,0",10 396 руб - 12 402 руб,10 396 руб,12 402 руб
Виб Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d577590-Reviews-Vibe_Hotel_Hollywood-Los_Angeles_California.html,Как добраться,"3,0",,9 940 руб - 12 402 руб,9 940 руб,12 402 руб
Родвей Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77260-Reviews-Rodeway_Inn_Near_Melrose_Ave-Los_Angeles_California.html,Как добраться,"3,5","2,0",12 584 руб - 17 053 руб,12 584 руб,17 053 руб
Комфорт Инн & Сьютс Нир Юниверсал Студиос,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d632541-Reviews-Comfort_Inn_Suites_Near_Universal_N_Hollywood_Burbank-Los_Angeles_California.html,Как добраться,"3,5","2,5",16 232 руб - 21 521 руб,16 232 руб,21 521 руб
Стилвелл Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77859-Reviews-Stillwell_Hotel-Los_Angeles_California.html,Как добраться,"3,0","2,0",11 855 руб - 15 138 руб,11 855 руб,15 138 руб
Уилшир Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1528623-Reviews-Wilshire_Motel-Los_Angeles_California.html,Как добраться,"4,0","4,0",13 679 руб - 15 776 руб,13 679 руб,15 776 руб
Либерти Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119422-Reviews-Hollywood_VIP_Hotel-Los_Angeles_California.html,Как добраться,"3,0","2,0",9 210 руб - 13 679 руб,9 210 руб,13 679 руб
PodShare Venice,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12414225-Reviews-PodShare_Venice-Los_Angeles_California.html,Как добраться,"4,0",,7 934 руб - 10 669 руб,7 934 руб,10 669 руб
Стейплс Центр Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d3438742-Reviews-Metropolitan_Inn_Suites-Los_Angeles_California.html,Как добраться,"3,0","3,0",10 122 руб - 14 317 руб,10 122 руб,14 317 руб
Crenshaw Inn Motel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d7234925-Reviews-Crenshaw_Inn_Motel-Los_Angeles_California.html,Как добраться,"2,5","2,0",6 110 руб - 10 122 руб,6 110 руб,10 122 руб
Бест Вестерн Плюс Керридж Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82148-Reviews-Best_Western_Plus_Carriage_Inn-Los_Angeles_California.html,Как добраться,"4,0","3,5",14 317 руб - 17 691 руб,14 317 руб,17 691 руб
Родвей Инн Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84529-Reviews-Surestay_By_Best_Western_Beverly_Hills_West_La-Los_Angeles_California.html,Как добраться,"3,0","2,0",16 050 руб - 19 880 руб,16 050 руб,19 880 руб
Venice V Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23316938-Reviews-Venice_V_Hotel-Los_Angeles_California.html,Как добраться,"4,5","3,0",28 634 руб - 38 939 руб,28 634 руб,38 939 руб
Hometel Suites,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d6220094-Reviews-Hometel_Suites-Los_Angeles_California.html,Как добраться,"4,0","2,0",12 584 руб - 17 691 руб,12 584 руб,17 691 руб
The Rumi,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d20063326-Reviews-The_Rumi-Los_Angeles_California.html,Как добраться,"4,0","2,0",2 645 руб - 5 198 руб,2 645 руб,5 198 руб
Джерри'С Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1439222-Reviews-The_Metric_Los_Angeles-Los_Angeles_California.html,Как добраться,"4,5","2,0",17 509 руб - 22 707 руб,17 509 руб,22 707 руб
Комфорт Инн Нир Олд Таун Пасадена - Игл Рок,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d76793-Reviews-Comfort_Inn_Near_Old_Town_Pasadena_In_Eagle_Rock-Los_Angeles_California.html,Как добраться,"4,0","2,0",12 676 руб - 16 962 руб,12 676 руб,16 962 руб
Дабл Ю Голливуд,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1456409-Reviews-W_Hollywood-Los_Angeles_California.html,Как добраться,"4,0","4,0",42 677 руб - 52 070 руб,42 677 руб,52 070 руб
"Ритц-Карлтон, Лос-Анджелес",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1563899-Reviews-The_Ritz_Carlton_Los_Angeles-Los_Angeles_California.html,90 792 руб,"4,5","5,0",68 576 руб - 102 681 руб,68 576 руб,102 681 руб
Родвей Инн Конференц-Центр,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d223042-Reviews-Rodeway_Inn_Convention_Center-Los_Angeles_California.html,Как добраться,"3,5","2,0",10 761 руб - 12 584 руб,10 761 руб,12 584 руб
Бест Вестерн Бербанк Аэропорт Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1657336-Reviews-Best_Western_Burbank_Airport_Inn-Los_Angeles_California.html,Как добраться,"4,0","3,0",13 040 руб - 15 867 руб,13 040 руб,15 867 руб
Венис Бриз Сьютс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1217114-Reviews-Venice_Breeze_Suites-Los_Angeles_California.html,Как добраться,"4,0","2,0",21 247 руб - 31 643 руб,21 247 руб,31 643 руб
Комфорт Инн Нир Голливуд Уок Оф Фейм,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77277-Reviews-Hotel_Hwood-Los_Angeles_California.html,Как добраться,"3,5",,11 672 руб - 14 864 руб,11 672 руб,14 864 руб
Травелодж Силмар /Маджик Маунтин Ареа,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d634746-Reviews-Travelodge_by_Wyndham_Sylmar_CA-Los_Angeles_California.html,Как добраться,"3,0","2,0",9 484 руб - 11 581 руб,9 484 руб,11 581 руб
